city,durchschnittspreis
SAGARD,1.6348333333333331
Teupitz,1.6430909090909092
Ronnenberg-Empelde,1.5857857142857144
Weiden i.d. Opf.,1.6286296296296299
Grönwohldshorst,1.6813333333333336
Rieseby,1.5902
Geltendorf,1.668090909090909
Meinersen,1.5975185185185186
Fessenheim,1.5787435897435895
Schüttorf,1.586916666666667
Dippoldiswalde OT Reiholdshain,1.6054705882352938
Marktoberdorf,1.6046250000000002
Titting,1.5930909090909091
Herzlake,1.5809999999999997
Erwitte,1.5775227272727272
Hartmannsdorf,1.6287222222222222
Waiblingen-Beinstein,1.616317073170732
Windesheim,1.5628205128205128
Hettstedt,1.5806901408450704
Leutenberg,1.6026363636363634
Dillingen,1.5843521126760567
Limbach-Oberfrohna,1.6559747899159662
Burgkirchen A.D.Alz,1.6418125
Huerth,1.635517857142857
Hallenberg,1.6465641025641027
Allendorf,1.6459230769230768
Ober-Mörlen,1.6884594594594595
Niestetal,1.652134328358209
Biblis,1.575470588235294
DELBRUECK,1.5803157894736841
WEINHEIM,1.5788850574712643
Bernkastel-Kues,1.5727499999999999
Geestland,1.5803953488372096
Legau,1.6254285714285714
Pfalzgrafenweiler,1.6120612244897958
Hollern-Twielenfleth,1.535341463414634
Hamm/Sieg,1.5056666666666665
Heideck,1.6190000000000002
Syke,1.5666470588235293
Alfstedt,1.559
Ahorn-Buch,1.5775365853658536
Roßlau,1.6553636363636364
Samerberg,1.5925714285714285
Wilsdruff,1.6893125000000002
Marienberg,1.6225135135135134
Offingen,1.6330624999999999
Gau-Algesheim,1.586111111111111
Wörnitz,1.6171081081081082
Suhl-Maebendorf,1.6395263157894735
Moelln,1.6557272727272727
Damme,1.5734594594594595
Hausham,1.6329999999999998
Graal-Müritz,1.5944054054054053
GARBSEN,1.5901111111111108
ZOLLING,1.598142857142857
Westerstede-Ocholt,1.5869069767441863
Wendelstein (Roeth.),1.5868125
/ Gemmingen,1.5450000000000002
Cunewalde-Weigsdorf,1.5952500000000003
Eberhardzell,1.5847142857142855
St. Egidien,1.650081081081081
Pausa,1.6319032258064516
Grub am Forst,1.6122
Abensberg,1.6175185185185184
Prien,1.6284444444444444
Abenberg,1.6322608695652174
Backnang,1.6321188118811882
Roßdorf,1.5961929824561405
Eching,1.6119756097560975
Uckerfelde OT Hohengüstow,1.6164999999999998
Elsterwerda,1.6397042253521128
Geilenkirchen,1.606843137254902
Schönfeld,1.6525999999999998
Hessisch Oldendorf,1.587936170212766
OBERTSHAUSEN,1.6118767123287674
Auerbach,1.6182396694214876
Schöneiche,1.645666666666667
Großräschen,1.6601864406779663
Mitterfels,1.5961428571428573
FUERTH,1.5997079646017696
BISCHBERG,1.6476363636363636
HERFORD,1.5849756097560974
TREUCHTLINGEN,1.6496976744186043
OTTWEILER,1.5889999999999997
TUEBINGEN,1.5839659863945579
Eversberg,1.5967272727272728
Wandersleben,1.5800344827586206
Gräfenhainichen,1.6137727272727274
Ostenfelde,1.5786296296296294
Wickede-Ruhr,1.574
HELMSTEDT,1.6469166666666666
RAMSTEIN MIESENBACH,1.530578947368421
Bücken,1.5428095238095239
Mainz-Lerchenberg,1.6008749999999998
Schieder-Schwalenberg,1.5786551724137932
Laubach/ Wetterfeld,1.570851851851852
Wicklesgreuth,1.5938717948717949
Essenbach,1.607717948717949
Höchstadt,1.6448620689655173
Großrosseln,1.5414999999999999
Mengkofen,1.581
Dettenhausen,1.4993333333333332
Seligenstadt,1.5971914893617023
Erlensee,1.5657142857142856
Bad Duerkheim,1.601222222222222
Gmund,1.6431666666666667
Dietzenbach,1.624657894736842
Dötlingen,1.6701428571428572
Lensahn,1.7332857142857143
Mücke,1.5992777777777778
Plankenfels,1.612333333333333
BREMEN,1.5901654135338343
Neustadt/Schwaig,1.6042380952380952
REGENSBURG,1.627285714285714
WOLFENBUETTEL,1.6574848484848486
THEILENHOFEN,1.655774193548387
WITTENBURG,1.6864285714285714
BARTH,1.6187435897435898
LINTHE,1.6848139534883722
SELFKANT,1.6380697674418605
Wendelstein,1.599
Freden,1.6073870967741937
SAARBRUECKEN,1.5893571428571427
GIENGEN,1.6117272727272727
Wyk auf Föhr,1.6109047619047618
Maxdorf,1.569
Roding,1.6186
Dölbau,1.6287560975609756
Nideggen,1.58525
Märkische Heide,1.679
Neustadt am Rbge.,1.567205128205128
Hirrlingen,1.539
Maßbach,1.6137368421052631
Altentreptow,1.6424117647058822
Lübbecke-Nettelstedt,1.5639999999999998
Düsseldorf,1.61448
Eslohe,1.639
Gerabronn,1.606058823529412
Sigmaringen,1.6372568807339452
Mühlau,1.667846153846154
Jaderberg,1.5939152542372883
Neuenstein-Kirchensall,1.6290000000000002
Furth im Wald,1.5916666666666666
Markersdorf,1.594
Spaichingen,1.5747894736842105
STRALSUND,1.6188076923076922
BOEBINGEN,1.6243333333333334
BAD RAPPENAU,1.587
SINDELFINGEN,1.6316811594202898
STOLBERG,1.6260212765957447
Bad Endbach Hartenrod,1.587125
HOLZMINDEN,1.5571308411214952
Pulsnitz,1.6347894736842106
Lollar-Odenhausen,1.56525
Dermbach,1.596741935483871
Langenwetzendorf-Wildetaube,1.6189999999999998
Bösel,1.559
Bodensee,1.581962962962963
Kehl-Neumühl,1.5206
Seehausen (Altmark),1.6211428571428572
MUTLANGEN,1.6013333333333335
Augsburg-Lechhausen,1.599
Lippetal,1.580714285714286
Ratingen,1.6183010752688174
Kirchheim,1.6360480349344977
Frankenthal,1.569331034482759
Hohenlinden,1.5738648648648648
Hagen a.T.W.,1.5809540229885055
Thiersheim,1.650666666666667
Wang bei Moosburg,1.6160588235294118
Werther,1.5881011235955058
Uedem,1.6563076923076925
Neu-Anspach,1.597448275862069
Hessheim,1.5462727272727272
Heede,1.5799523809523808
Lauchheim,1.588142857142857
BESIGHEIM,1.6128983050847459
Maitenbeth,1.549
RASTATT,1.565346153846154
Hoechberg,1.6217272727272727
Gross Köris,1.6405254237288138
Zerbst,1.6504285714285714
KRAFTISRIED,1.6157857142857142
STRAUSBERG,1.614
HOLZWICKEDE HENGSEN,1.5831379310344826
DINKELSBUEHL,1.6080625
Stutensee-Blankenloch,1.5596249999999996
Bad Toelz,1.6524615384615384
Sulzemoos,1.6129393939393941
Dammbach,1.5980625
Trebur,1.6107500000000001
Waldeck-Freienhagen,1.5929285714285712
Rodewald,1.5798333333333334
Schwarmstedt,1.5773333333333335
Hückeswagen,1.5715
Bornheim,1.585912751677852
Amorbach,1.6004285714285713
Heilsbronn,1.6188214285714284
Neuenstadt,1.5981071428571425
Reichshof,1.562695652173913
Mainz-Kostheim,1.6133243243243243
Stromberg,1.9011052631578949
Leisnig,1.6286296296296296
Muelheim,1.6135238095238096
Crailsheim-Rossfeld,1.6208749999999998
Stockach,1.6123333333333334
Ottersberg,1.555875
Bad Suelze,1.6223333333333334
Uettingen,1.6100204081632654
DONAUWOERTH,1.6184117647058824
BAD FREIENWALDE,1.687157894736842
GLASHUETTEN,1.6085652173913043
Neunkirchen-Seelscheid,1.5800810810810813
Nottertal-Heilinger Höhen,1.6072352941176473
freudenstadt,1.577888888888889
Schechingen,1.605470588235294
Olfen,1.6148095238095237
Berlin-Hellersdorf,1.6484117647058822
WINTERBERG,1.617
SUNDERN,1.617
BAUTZEN,1.5731935483870967
KIRCHHAIN,1.57775
LEVERKUSEN,1.5681489361702128
Strasburg,1.6976206896551722
Königsfeld,1.579
Bergkirchen,1.6342830188679243
Aach/ Hegau,1.5794651162790694
Bad Iburg,1.5689999999999997
Marktrodach,1.5870434782608693
Staufen,1.5841724137931033
Kastl,1.5970000000000002
Leverkusen,1.580664564943253
Flensburg,1.6178385093167704
Rotenburg,1.5738648648648648
Möglingen,1.6354516129032257
Freisen,1.657148148148148
Gnoien,1.6106666666666665
Bielefeld-Brake,1.5536153846153844
Moringen,1.5503809523809524
Mittenaar,1.5906666666666665
Bissendorf,1.5873734939759034
OBERBOIHINGEN,1.6185238095238097
DACHAU,1.6406666666666667
GOLDENSTEDT,1.5934230769230773
Bargstedt,1.5614999999999997
Simmerath-Lammersdorf,1.559625
Bitzfeld,1.588642857142857
Friedberg-Fauerbach,1.6379285714285714
Rednitzhembach,1.6313333333333335
Kalletal,1.584
Büsum,1.6386052631578947
STENDAL,1.6207857142857143
MEMMELSDORF,1.6457741935483867
PFEDELBACH,1.5975714285714286
Konz,1.8361428571428573
Flörsheim,1.6032253521126762
Karlstein,1.5826363636363636
St. Georgen,1.5814324324324323
Tuebingen,1.5798333333333334
Ubstadt,1.573375
Bad Neustadt a. d. Saale,1.6774999999999998
Weinsheim,1.5725714285714285
Rueckersdorf,1.6523333333333332
Nüdlingen,1.600818181818182
Pressig,1.6226363636363637
Schwangau,1.6323333333333332
Reichenberg/Albertshausen,1.5752499999999998
Niemegk,1.593
RADEBEUL,1.6217777777777778
Leopoldshöhe,1.5798411214953267
Voehringen,1.5914242424242424
Ulmen,1.570081081081081
Wesseling,1.610006289308176
Nackenheim,1.5846666666666667
Niederwiesa,1.6407948717948717
Bretzfeld,1.5986428571428568
Gremsdorf,1.6809354838709678
Beilstein,1.6223333333333334
Sinn,1.5703978494623656
Seelbach,1.6325714285714283
Lonsee,1.6084444444444446
Birkenfeld,1.624686274509804
Walsleben,1.9073333333333335
Burow,1.6175416666666662
KATLENBURG-LINDAU,1.5682857142857145
TABARZ,1.6264418604651165
SCHOPFHEIM,1.604681818181818
Simmerath,1.5633749999999997
Karlshuld,1.559
Brunnthal,1.5656666666666663
Uetersen,1.6099345794392523
ALZEY,1.5604285714285715
WERMELSKIRCHEN,1.5822692307692305
MARSBERG,1.5682857142857143
Bühl-Vimbuch,1.5916315789473685
Oderwitz,1.601
Aldersbach,1.6061874999999999
Buttenheim,1.6461428571428571
Krün,1.68525
Dießen,1.6474848484848483
Müllrose,1.654666666666667
Wathlingen,1.6100344827586206
Bramsche,1.59925641025641
Mühltroff,1.6340000000000001
Stolpe,1.8235454545454544
Walzbachtal,1.5506666666666666
Bad Essen/Wehrendorf,1.5956000000000001
Sondershausen,1.6002121212121212
Winnenden,1.6254462809917354
Grossweitzschen,1.6265
Reiskirchen,1.605470588235294
Filderstadt-Harth,1.5730540540540539
Theißen,1.599
Erkrath,1.6031509433962263
Dätgen,1.6323333333333334
Dreieich-Offenthal,1.6283333333333332
Radolfzell,1.6375714285714285
Völklingen-Wehrden,1.6072608695652173
Haldensleben,1.653605263157895
Plüderhausen,1.6403725490196077
Kürten,1.5247692307692309
DATTELN,1.6097692307692308
CUXHAVEN,1.5870132450331127
BAUMHOLDER,1.6048620689655173
HOLLFELD,1.6229130434782608
Delbrück,1.5704999999999998
ESPELKAMP,1.565
BAD SAULGAU,1.610818181818182
Löbejün,1.6076666666666664
Rüdersdorf,1.634925925925926
Lippstadt-Hörste,1.5675106382978723
Dörverden,1.5626363636363636
Eldingen,1.5886000000000005
Mülsen,1.6512222222222224
Miesbach,1.6207073170731707
Lüdersfeld,1.5539999999999998
Eichenzell,1.5839999999999996
Hochspeyer,1.529344827586207
Görlitz,1.615862745098039
Rudolstadt,1.6409259259259257
Wolgast,1.652467741935484
Raubling,1.6149305555555555
Monschau,1.5584736842105262
Bad Kötzting,1.6238275862068963
Simbach,1.6464468085106383
Reinfeld,1.6773561643835617
Lambrecht,1.5463684210526314
Holzendorf,1.6279473684210526
Wenzenbach,1.6327500000000001
HANNOVER,1.5965172413793103
Geislingen an der Steige,1.6162222222222224
Herzebrock-Clarholz,1.586761194029851
BANNEWITZ,1.6304814814814816
STOCKACH,1.589
Waibstadt,1.574135135135135
Heilshorn,1.5323333333333333
Putlitz,1.667181818181818
Linkenheim-Hochstetten,1.574806451612903
Schwarzach,1.6052500000000003
Froendenberg,1.5865
Mulfingen,1.5842941176470589
Storkow,1.6693333333333333
Boppard/Bad Salzig,1.5532857142857142
Hornbach,1.5332857142857144
Bielefeld,1.5794696498054484
Barth,1.627695652173913
Rostock-Luettenklein,1.639909090909091
Illertissen,1.6176206896551721
Wittstock/Dosse,1.6576956521739128
Laufenburg-Luttingen,1.6153157894736843
Dillingen a. d. Donau,1.5705000000000002
Dissen,1.5968494623655916
Ritterhude,1.5587701149425284
Rüsselsheim,1.60700796812749
Ansbach,1.6141829268292682
Höfen,1.6268571428571428
Recknitz,1.6536666666666668
Seevetal,1.595758620689655
Wallenhorst,1.6102162162162161
Sassnitz,1.648736842105263
Bernburg,1.608504761904762
Oberlungwitz,1.6243521126760563
Schönaich,1.6175294117647059
Söhlde OT Feldbergen,1.6033999999999997
Alfter,1.5892857142857142
WILLICH,1.6262727272727275
FRANKFURT,1.6234692737430165
FELDKIRCHEN,1.5924426229508197
KREUZTAL-FERNDORF,1.5251111111111113
NIESTETAL,1.6230540540540541
VIERNHEIM,1.5433478260869564
Remshalden-Grunbach,1.599
Seeland,1.6324782608695652
Fredersdorf-Vogelsdorf,1.642114754098361
Wirges,1.564769230769231
Brake,1.5574415584415582
Münnerstadt,1.6971578947368422
Greußen,1.6397407407407405
Wächtersbach,1.554
Loechgau,1.6081999999999999
Stadtilm/ OT Griesheim,1.5977500000000002
Allstedt,1.6595494505494504
Wiehl-Drabenderhöhe,1.5517777777777777
Lalendorf,1.641142857142857
Altenahr,1.5821818181818181
Cottbus,1.646905138339921
Vilshofen,1.6157605633802818
Neuhausen,1.591754491017964
Schönefeld,1.6589009900990102
Seelze,1.5847042253521129
Übersee,1.610025641025641
GUETERSLOH,1.5916804123711341
HEILIGENSTADT,1.6340000000000001
BAD WINDSHEIM,1.6444054054054051
Schlitz,1.5943846153846157
Tambach-Dietharz,1.5931666666666664
Drebber,1.5426666666666666
Ruderting,1.622548387096774
BURG,1.6178888888888887
Saterland-Ramsloh,1.5480909090909092
Waxweiler,1.5490000000000002
Steinwiesen,1.590176470588235
Glandorf,1.5857567567567568
Werther (Westfalen),1.5853829787234044
Friedenweiler,1.6072758620689653
Erlangen,1.644634743875278
Blaustein,1.6033396226415093
Hückelhoven,1.611549019607843
Erndtebrück,1.594
Bad Laasphe,1.5692352941176473
Erbendorf,1.631
Knetzgau,1.655393442622951
Hainichen,1.646037037037037
STADTALLENDORF,1.5967272727272726
WIESBADEN,1.6261704180064307
Dahn,1.5750227272727273
Edemissen,1.571472972972973
NIEDERDORFELDEN,1.6064468085106383
MURRHARDT,1.6298771929824563
Suedbrookmerland,1.5892061855670103
Schlossvippach,1.6024782608695651
Frasdorf,1.6248064516129033
Wachtberg,1.583255319148936
Feuchtwangen,1.6141666666666665
Friesenried,1.605
Witten/Ruhr,1.5621034482758622
Otterfing,1.62275
Obersulm,1.605923076923077
Nörvenich,1.606586206896552
SANGERHAUSEN,1.6111052631578948
Willstätt-Sand,1.5624615384615383
Noerten-Hardenberg,1.5862549019607843
Luckau,1.6749999999999998
Borna,1.6141219512195122
Seddiner See,1.6877179487179486
Neuhof-Hattenhof,1.5663333333333331
Lauter-Bernsbach,1.6050000000000004
Olpe,1.5937080291970802
Meerbusch,1.595774193548387
Rheinbach,1.6354646464646465
Großostheim,1.5972857142857144
Allershausen,1.613642857142857
Gröningen,1.6368260869565217
Sagard,1.6207647058823529
ASSLAR,1.5876842105263158
HATTINGEN,1.5897692307692306
KRONBERG IM TAUNUS,1.622076923076923
WESTERSTEDE,1.5944545454545453
Netphen,1.5357922077922077
DRESDEN GOMPITZ,1.6387297297297294
Wüllersleben,1.6170000000000002
Immendingen,1.613375
Küps,1.6303953488372094
Kirn,1.5444545454545453
NOERTEN-HARDENBERG,1.5906
Rettenbach am Auerberg,1.606179487179487
FRANKENTHAL,1.5615396825396826
Freiburg,1.5875774647887322
Wildau,1.6578461538461535
Wipperfuerth,1.555
Aurich-Ogenbargen,1.5536153846153846
Neu Wulmstorf,1.5707757009345793
Timmendorfer Strand,1.6873720930232563
Kusel-Altenglan,1.578090909090909
Huenstetten,1.6023333333333332
Bad Gandersheim,1.5964193548387098
Gengenbach,1.6084642857142857
Bitterfeld,1.67080412371134
Bad Liebenwerda,1.6418333333333333
Selm,1.6058235294117646
Plettenberg,1.567586956521739
Namborn-Eisweiler,1.5723333333333334
BAD BRAMSTEDT,1.6059230769230768
DUEREN,1.5442222222222222
Garding,1.5733589743589742
KIERSPE,1.5706129032258065
Blankenhain,1.6004814814814812
Bahlingen,1.5737619047619047
Furtwangen,1.6255384615384614
Hohberg,1.6461875
Mülheim-Kärlich,1.55275
Dargun,1.624
Pfaffenhofen an der Ilm,1.5623333333333334
Ahlden,1.5831666666666664
Beerfelden,1.5299999999999998
Beutersitz,1.6899999999999997
Mainz - Kostheim,1.5765
Vaihingen/Enz,1.6140000000000003
Medelby,1.5995263157894735
Bentwisch,1.622953488372093
Ahrensburg,1.6225064935064932
Hochstadt (Pfalz),1.5737619047619047
Rosenheim,1.5956666666666666
Fürstenfeldbruck,1.6346363636363637
Pleidelsheim,1.6393333333333335
Troisdorf-Sieglar,1.5755079365079363
Moosburg a d Isar,1.5431666666666664
FLOERSHEIM,1.6211794871794873
Marburg,1.6115099601593625
Bad Windsheim,1.639
Schopfheim,1.5974482758620692
Parsau,1.6445882352941175
Hermannsburg,1.6107241379310346
WEILERSWIST,1.5715806451612901
KLEINMACHNOW,1.6294651162790696
Kiel Wik,1.549909090909091
Warmsen/Bohnhorst,1.5465999999999998
Bischoffen,1.566
Stimpfach-Randenweiler,1.57937037037037
Seitingen-Oberflacht,1.5636666666666665
Carlsberg,1.5979999999999999
Breitungen,1.5930909090909091
Hohne,1.5885833333333335
Unterschleißheim,1.6365
Taufkirchen (Vils),1.599
HEILIGENHAUS,1.5974375
Marburg-Cappel,1.619
Gerhardshofen,1.6146521739130435
Wertheim,1.5960238095238095
Woerrstadt,1.5870952380952381
Bad Wünnenberg-Haaren,1.543583333333333
Fehrbellin,1.687458333333333
Winterberg,1.6286031746031744
Schwaebisch-Hall,1.6156666666666668
Senden,1.600730769230769
Königswinter,1.5937252747252746
Kandel,1.617181818181818
Schoeneck,1.6105942028985505
Barßel,1.5950759493670883
Ansbach-Eyb,1.5850606060606063
Biedenkopf,1.5960588235294118
Heßdorf,1.6551764705882352
ROSDORF,1.669
STEINHEIM,1.6123333333333334
RUEDESHEIM AM RHEIN,1.6367777777777779
RHEDA-WIEDENBRUECK,1.582703703703704
Alheim,1.621142857142857
Ensdorf,1.5884444444444443
LINDEN,1.5732857142857144
BELM,1.5835
Wissen / Sieg,1.6050000000000002
Rosengarten Westheim,1.5873999999999997
Mettingen,1.581285714285714
Lixfeld,1.574
Emmelshausen,1.554714285714286
Schweitenkirchen,1.6236666666666664
Arnstein-Heugrumbach,1.6344166666666669
Bad Endorf,1.6120612244897956
Dahnsdorf,1.593
Markneukirchen,1.662529411764706
Harrislee,1.5962580645161293
Guestrow,1.6467142857142858
Apolda,1.6063282442748095
Schwarzenberg,1.6160050761421323
Dinklage,1.607690476190476
Langweid,1.6166923076923079
Ellrich,1.6072142857142855
Anklam,1.64839393939394
Sinsheim-Hoffenheim,1.615060606060606
Westkirchen,1.5636153846153849
MARL,1.6353302752293575
MUENSTER,1.6112058823529412
Breitenguesbach,1.5881999999999998
Attendorn - Listerscheid,1.579
Poppenhausen,1.602409090909091
Rheine-Mesum,1.6182105263157893
Neuenstein-Obergeis,1.636142857142857
Ortenberg,1.6035238095238096
Brehna,1.6448333333333334
SPREENHAGEN,1.6606666666666667
Naunheim,1.5490000000000002
Wadgassen,1.5265
Bad Bodenteich,1.6166923076923077
BAD IBURG,1.5722558139534883
Rodenbach,1.5852499999999998
Waldlaubersheim,1.585206896551724
Scharbeutz,1.688
Alsbach-Hähnlein,2.142333333333333
Eltville,1.6254347826086957
Magstadt,1.64353125
Gägelow,1.615590909090909
Reuterstadt Stavenhagen,1.6532857142857142
Oberkrämer,1.6269069767441862
HARPSTEDT,1.5859999999999999
OBERSCHLEISSHEIM,1.6310000000000002
Oettingen in Bayern,1.6113076923076926
Ketzin,1.6266666666666667
BUEDELSDORF,1.5711951219512195
Feldberg,1.6754000000000002
Bad Steben,1.585511627906977
Gemünden (Wohra),1.5757857142857143
Cornau,1.5449999999999997
Haßfurt,1.6856666666666669
Dornburg,1.5798108108108107
Heimsheim,1.6338936170212768
Gemmingen,1.5562222222222222
Gummersbach,1.5732073170731706
Schwaebisch Gmuend,1.616142857142857
Wattenheim,2.142333333333333
Marpingen,1.6013809523809523
WÜRZBURG,1.6163076923076924
Nürtingen,1.5867319587628868
Freilassing,1.6251632653061223
Langenzenn,1.6149756097560979
Goldenstedt,1.5722222222222222
Hohenstein-Ernstthal,1.6227333333333336
Reichertshofen,1.5841111111111108
Bühlertal,1.6135714285714289
NIEDERAU,1.6427500000000002
KIRCHBARKAU,1.5935833333333334
Barleben,1.6258333333333332
Bansin,1.6296060606060605
Oberammergau,1.707
LUDWIGSHAFEN,1.5572758620689653
Kappel-Grafenhausen,1.6394166666666667
Löningen,1.5832261904761904
Ostfildern,1.6071666666666669
Muencheberg,1.6698108108108107
Heimbach,1.6049375000000001
Heroldsberg,1.6436666666666668
Kremperheide,1.5775714285714284
Papenburg,1.5606129032258063
Oldenburg,1.6035078196872121
Loebau,1.6155714285714287
Vellmar,1.6073870967741937
Künzell,1.5732105263157894
Neu-Isenburg,1.613102564102564
Bad Honnef,1.5582631578947368
Bensheim,1.5951805555555556
Herdecke,1.6017536231884058
Glasin,1.6840793650793653
Ilmenau,1.6272162162162167
Engen,1.6027349397590362
Satrup,1.602409090909091
Rathsweiler,1.539
Rampe,1.670707317073171
WEYHE,1.5836511627906975
OBERHAUSEN,1.6102
Merzig,1.571264150943396
Weisendorf,1.6441162790697674
Biberbach,1.549
OESTRINGEN,1.5631666666666666
ZEITZ,1.6122142857142856
Löbau,1.6023333333333336
Gefell,1.6476363636363636
Idar-Oberstein,1.6502953367875648
Durach,1.6085652173913043
Neckartenzlingen,1.5685454545454542
Stegaurach,1.6857857142857144
Neustadt B.Coburg,1.6572857142857143
Ebermannstadt,1.6460967741935482
Drolshagen,1.600685393258427
ANGELBACHTAL,1.61025
Jünkerath,1.5784117647058822
Ringsheim,1.6269411764705881
Brodenbach,1.579
Ausleben,1.5809047619047618
Bismark,1.649
Moosinning,1.589
Olching,1.6348490566037737
MUEHLTAL,1.5392857142857141
Bietigheim-Bissingen,1.6329512195121951
Hamburg,1.617187702265369
Osterfeld,1.6882753623188407
BRUEHL,1.5483333333333331
Stadtallendorf,1.6097954545454547
Lahnstein,1.584573770491803
Waldkraiburg,1.6375714285714287
Reichelsheim,1.5776046511627908
Otterberg,1.5759565217391305
Porta Westfalica,1.6010799999999998
Standenbühl,1.5848620689655173
Grassau,1.624681818181818
Apensen,1.549681818181818
Schorfheide,1.6290000000000002
Dreieich,1.6151999999999997
Heusweiler,1.5885180722891568
OLDENBURG,1.602989898989899
GELSENKIRCHEN,1.6066470588235293
Göda,1.5668947368421053
Sömmerda,1.6087619047619046
MAGDEBURG,1.6341269035532993
WEIDEN,1.648811320754717
BONDORF,1.6260833333333335
KULMBACH,1.5630540540540543
WANDLITZ,1.6173333333333335
Lennestadt-Elspe,1.5726666666666667
Kastorf,1.6292857142857142
GRONAU,1.5749999999999997
ASCHERSLEBEN,1.5863333333333332
HUERTH,1.6028095238095237
BENSHEIM,1.5810000000000002
Wilkau-Haßlau,1.6847142857142856
Dietfurt,1.6047142857142855
Wermsdorf,1.622448275862069
Schneizlreuth,1.5814999999999997
Schneiderkrug,1.6019999999999999
Salzwedel/Pretzier,1.6289999999999998
Altdorf b. Nürnberg,1.6385833333333333
Rostock,1.6284259471871414
Edewecht,1.5914479166666666
Bad Oeynhausen,1.5833750000000002
Löbau-Kittlitz,1.599
Dettingen u. Teck,1.6426363636363635
Hannover,1.6007716721932737
Schaalby,1.597
Berg-Rudolphstein,2.142333333333333
Freiburg im Breisgau,1.6014590163934428
Floersheim,1.606948717948718
Anhausen,1.5582307692307693
Hardegsen,1.5321529411764707
Feldkirchen,1.693871794871795
Frauenprießnitz,1.6190000000000002
WALDENBUCH,1.6274210526315789
Semmenstedt,1.6365757575757578
GLADBECK,1.6246
STUTTGART,1.6204761904761902
BLAUSTEIN,1.6238979591836737
Vacha,1.6047142857142858
Lauda,1.5736511627906977
Ibbenbüren-Dörenthe,1.5842173913043478
Großhabersdorf,1.5939999999999999
Sögel,1.570643835616438
Zeulenroda,1.6300769230769232
Huenfelden-Kirberg,1.5962413793103447
Rottenburg/Neckar,1.608
MUECKE,1.609
Muenchberg,1.6036666666666668
Quierschied,1.592380281690141
Sayda,1.6076363636363633
Surwold,1.5706239316239317
Hesbüll,1.5824482758620688
Drensteinfurt,1.5631221374045798
Ginsheim-Gustavsburg,1.6121460674157302
Hohe Boerde,1.6690000000000003
Losheim am See,1.6031666666666666
Mudersbach,1.5699803921568627
Haverlah,1.631391304347826
Elisabethfehn,1.5249999999999995
SEEWALD,1.5865000000000002
REES,1.5899375
REMSCHEID,1.576426900584795
UNTERSIEMAU,1.5902
Erfurt-Mittelhausen,1.5714000000000001
Gauting,1.6208918918918918
Rosbach,1.6399259259259258
Hundsangen,1.5934117647058825
Ebersbach a. d. Fils,1.6360588235294118
Aalen-Fachsenfeld,1.635774193548387
Berkheim,1.6373333333333333
Teisendorf,1.6427037037037036
Schkopau,1.586048780487805
Lastrup,1.5786551724137927
Baunach,1.6290000000000002
Freckenfeld,1.630111111111111
Köln-Marsdorf,1.5726551724137932
Oberndorf,1.568438202247191
Beindersheim,1.530111111111111
Koeln,1.62356630109671
Wennigsen / Holtensen,1.5551290322580644
Kayhude,1.650764705882353
Bad Freienwalde (Oder),1.68641935483871
Spangenberg,1.6714137931034485
Bad Wildbad,1.6047142857142855
Kappeln,1.59692
Butzbach,1.5869069767441863
Remels,1.5516315789473683
Annaberg-Buchholz,1.6407460317460316
Neukirch,1.5660454545454547
Walddorfhäslach,1.5757567567567567
Greifswald-Neuenkirchen,1.624128205128205
Glatten,1.5790000000000002
Mettmann,1.5684021739130436
MONTABAUR,1.6615
Münchberg,1.6035977011494251
Westerholt,1.584111111111111
Neutraubling,1.633375
Ehrenburg,1.545896551724138
Thüngen,1.5792777777777776
Igensdorf,1.6400810810810809
Dietzhoelztal,1.5953888888888887
Tangermuende,1.6407241379310347
Eichenbühl,1.568047619047619
Waldsee,1.6034117647058823
Münster,1.5847234726688098
Bad Camberg,1.6383258426966294
Kehrig,2.1517272727272725
Clenze,1.5734444444444442
Rüthen,1.5718282828282828
Herborn,1.5963600000000004
Burghaun,1.678705882352941
Dummerstorf,1.6330350877192983
Bandenitz,1.6947692307692308
Riegelsberg,1.611205882352941
Bad Neuenahr-Ahr.,1.6045555555555557
Ennepetal,1.5527745098039214
Euerbach,1.6517272727272727
Wassenberg,1.601142857142857
Wietmarschen-Lohne,1.604
Bad Lauterberg,1.5951290322580647
Rastede,1.5763684210526316
Altdorf,1.6219411764705878
Westendorf,1.621
Schondra,2.0547142857142857
INGOLSTADT,1.5742380952380952
Tettnang,1.6081999999999999
SCHORFHEIDE,1.6514999999999997
Kuchen,1.6497407407407407
Großjörl,1.6031463414634146
Bad Malente-Gremsmühlen,1.6060588235294118
Steinheim am Albuch,1.6270392156862745
GROSSPOESNA,1.583736842105263
Raunheim,1.5976206896551723
Lohr,1.605692307692308
STEINKIRCHEN,1.5626956521739128
Fürstenwalde/Spree,1.6714000000000002
Stadtkyll,1.5887777777777776
DANNENBERG,1.6469999999999998
Waldsolms-Brandoberndorf,1.5446
Diedorf-Biburg,1.5664285714285715
Mulda,1.6165
BEXBACH,1.5930697674418604
Leer-Loga,1.600666666666667
Osterburken,1.5909999999999997
Bremen,1.5959779374037981
Eschwege,1.6381836734693878
Wuerzburg,1.5927106918238991
Ottweiler,1.5828636363636364
Calvoerde,1.673642857142857
Geisenheim,1.654135135135135
Neuburg,1.6009642857142856
Weißenfels,1.6549375
Bünde,1.594
Waldheim,1.6253157894736843
