station_uuid,durchschnitt_aenderung,uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json
5bae2ff4-6656-489e-8a0d-96683a7fc9df,0.5,5bae2ff4-6656-489e-8a0d-96683a7fc9df,Öl-Weckerle GmbH,Weckerle,Industriestr.,2,72516,Scheer,48.06354,9.29864,2014-03-18T16:45:31.000+01:00,{}
22aed561-5146-4ebe-94dd-6242aad2f079,0.5555555555555556,22aed561-5146-4ebe-94dd-6242aad2f079,AH Grabenstätt,TOTAL,Oberwinkl,4,83355,Grabenstätt,47.8280563,12.5211229,2021-06-17T14:01:17.000+02:00,{}
e83d7841-fce8-4b29-bdaa-85c2ca061532,0.8846153846153846,e83d7841-fce8-4b29-bdaa-85c2ca061532,Aral Tankstelle,ARAL,An der Saale,1a,97717,Euerdorf,50.151924,10.026564,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
227ebad2-7df9-4387-a220-524ae99e2b60,0.92,227ebad2-7df9-4387-a220-524ae99e2b60,Aral Tankstelle,ARAL,Chamer Straße,52,93426,Roding,49.19926,12.524314,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
e9c4ed4d-b1be-4071-bc75-0401ed0aaefe,0.7368421052631579,e9c4ed4d-b1be-4071-bc75-0401ed0aaefe,Aral Tankstelle,ARAL,Auf der Horst,64,30823,Garbsen,52.42122,9.595494,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
7d5bdc50-efca-428b-90fd-c653ba7f3b66,0.717948717948718,7d5bdc50-efca-428b-90fd-c653ba7f3b66,Aral Tankstelle,ARAL,Westfaelische Straße,9-10,10709,Berlin,52.49251,13.309285,2014-03-18T16:45:31.000+01:00,{}
8e18f10e-e56d-4ba2-8c34-29125520f712,0.9090909090909091,8e18f10e-e56d-4ba2-8c34-29125520f712,Mengin Tank-Stop Rodheim,Mengin,Gießener Str.,106a,35444,Biebertal-Rodheim,50.614570617676,8.6055488586426,2014-03-18T16:45:31.000+01:00,{}
3da5d8fb-b2b8-40f3-9938-77570e860673,0.7380952380952381,3da5d8fb-b2b8-40f3-9938-77570e860673,Norbert Schulte,T,Dollersweg,103,44319,Dortmund,51.53749,7.62721,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d63ed355-da8b-55b2-804e-b4349710fc16,1.0,d63ed355-da8b-55b2-804e-b4349710fc16,Lüneburg,Hoyer,Bessemerstr.,11,21339,Lüneburg,53.2748260498,10.4081287384,2014-03-18T16:45:31.000+01:00,{}
8f14e7d2-15a3-451e-804b-708d195232be,0.9,8f14e7d2-15a3-451e-804b-708d195232be,Tankstelle Aitrachtal,Tankstelle Aitrachtal,Hauptstrasse,91,84152,Mengkofen,48.71474,12.43103,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
558f266a-1c06-5776-8bf8-817bdc6fbb34,0.9,558f266a-1c06-5776-8bf8-817bdc6fbb34,Dahnsdorf,Hoyer,Belziger Str.,6,14806,Dahnsdorf,52.10181045532,12.66284751892,2014-03-18T16:45:31.000+01:00,{}
b7dd15b2-dfa7-40ab-8258-2d880d6bf5fb,0.8333333333333334,b7dd15b2-dfa7-40ab-8258-2d880d6bf5fb,Esso Station,ESSO,Schaffhauser Str. 40,"",79713,Bad Säckingen,47.56078,7.963666,2014-03-18T16:45:31.000+01:00,{}
51d4b497-a095-1aa0-e100-80009459e03a,0.7619047619047619,51d4b497-a095-1aa0-e100-80009459e03a,JET HARSEWINKEL SUEDRING 100,JET,SUEDRING,100,33428,HARSEWINKEL,51.95527,8.24111,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
23a5a995-2a72-4778-a5fa-b2e56632409a,0.9166666666666666,23a5a995-2a72-4778-a5fa-b2e56632409a,HEILBRONN - GYMNASIUMSTRASSE 71,AGIP ENI,Gymnasiumstrasse,71,74072,Heilbronn,49.14189,9.22569,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
7e8f7e9d-43f4-4e3c-ab29-56e31aeb8823,1.0,7e8f7e9d-43f4-4e3c-ab29-56e31aeb8823,SB-Service-Station,SB-Service-Station Dettmer,Süderstr.,25,27374,Visselhövede,52.981916,9.582147,2017-11-15T23:30:06.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 00:00\"\""
fd99dec4-4579-4bd7-7cd4-0658fc3b5d33,0.7692307692307693,fd99dec4-4579-4bd7-7cd4-0658fc3b5d33,Tankcenter Röcke,Jantzon Tankstelle,Röcker Str.,24,31675,Bückeburg-Röcke,52.263377,9.005055,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 08:00\"\""
871828b4-37e5-419c-b7a5-cdbe1e1c0148,0.9615384615384616,871828b4-37e5-419c-b7a5-cdbe1e1c0148,TANKHOF GRÜN - Willstätt,TANKHOF GRÜN,Obere Landstraße,13-15,77731,Willstätt-Sand,48.5361328125,7.9189109802246,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
906a2857-845d-468e-9359-97f2b904be88,0.6842105263157895,906a2857-845d-468e-9359-97f2b904be88,TotalEnergies Roetgen,TotalEnergies,Bundesstr.,7,52159,Roetgen,50.646891,6.185342,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
f0d036a0-2b2c-406f-954a-b2582acb8361,1.0,f0d036a0-2b2c-406f-954a-b2582acb8361,Pludra Tankpunkt Lingen,Pludra,Pöttkerdiek,19-21,49808,Lingen,52.502,7.2804,2014-03-18T16:45:31.000+01:00,{}
dbf475fe-4154-45db-961a-0505fbc1ad55,0.7254901960784313,dbf475fe-4154-45db-961a-0505fbc1ad55,AVIA Meßstetten,AVIA,Alemannenstr.,20,72469,Meßstetten,48.177,8.95587,2014-03-18T16:45:31.000+01:00,{}
9f7489b9-0433-47bd-ae8d-6d4034181e19,0.7297297297297297,9f7489b9-0433-47bd-ae8d-6d4034181e19,BayWa Tankstelle Fremdingen,BayWa,Am Bruckfeld,5,86742,Fremdingen,48.97514,10.449214,2018-03-29T23:30:06.000+02:00,{}
09af89a2-370b-4566-83d2-45f985e0c928,0.6976744186046512,09af89a2-370b-4566-83d2-45f985e0c928,Shell Halle (Saale) Dessauer Str. 80,Shell,Dessauer Str.,80,06118,Halle (Saale),51.513093,11.994777,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2025-01-01 09:30\"\""
776858af-2732-4e61-8803-bca6f27a4f96,0.8,776858af-2732-4e61-8803-bca6f27a4f96,Shell Hagenow Sudenhofer Straße 2,Shell,Sudenhofer Straße,2,19230,Hagenow,53.44371,11.212532,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 00:01\"\""
fe4729c0-24ae-4430-91c5-2941ffa7d143,1.0,fe4729c0-24ae-4430-91c5-2941ffa7d143,Aral Tankstelle,ARAL,Michelsrombacher Straße,6,36039,Fulda,50.581184,9.705997,2021-01-08T06:01:16.000+01:00,{}
565bb678-387a-4aee-8cee-adf5d9065ff5,0.631578947368421,565bb678-387a-4aee-8cee-adf5d9065ff5,Aral Tankstelle,ARAL,Ulmer Straße,13,89340,Leipheim,48.445885,10.21254,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
c478f7ee-4492-464e-b4f6-7daaffd1673b,0.8444444444444444,c478f7ee-4492-464e-b4f6-7daaffd1673b,Aral Tankstelle,ARAL,Industriestraße,1,37339,Worbis,51.413227,10.357825,2014-03-18T16:45:31.000+01:00,{}
5f3e236d-cf78-4c28-b30b-f091bc512a9c,0.9,5f3e236d-cf78-4c28-b30b-f091bc512a9c,Aral Tankstelle,ARAL,Amberger Straße,18,92318,Neumarkt,49.28519,11.465289,2014-03-18T16:45:31.000+01:00,{}
2989da2b-b92c-4692-b3df-28262fe36840,0.8,2989da2b-b92c-4692-b3df-28262fe36840,TotalEnergies Rostock,TotalEnergies,Roevershaeger Ch.,3,18146,Rostock,54.099613,12.177267,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
3ded91f3-a21c-4226-af76-fb08086cecb8,0.8461538461538461,3ded91f3-a21c-4226-af76-fb08086cecb8,Elan  Bielefeld-Brake,ELAN,Braker Str.,79,33729,Bielefeld-Brake,52.070636,8.600291,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d0ced108-3313-40ba-9294-db8c8d8c2143,0.7777777777777778,d0ced108-3313-40ba-9294-db8c8d8c2143,Tankcenter Melsungen,Tankcenter,Nuernberger Str.,16,34212,Melsungen,51.123384,9.54144,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e1a15081-2525-9107-e040-0b0a3dfe563c,0.7391304347826086,e1a15081-2525-9107-e040-0b0a3dfe563c,"Schmölln-Putzkau, Neustädter Str. 4",HEM,Neustädter Str. a,4,01877,Schmölln-Putzkau,51.106025,14.19738055,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e1a15081-2570-9107-e040-0b0a3dfe563c,0.6379310344827587,e1a15081-2570-9107-e040-0b0a3dfe563c,"Essen, Hufelandstr. 26",HEM,Hufelandstr.,26,45147,Essen,51.436685,6.994071,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
53ac40a7-60bd-4116-b463-adf3178b9cea,0.72,53ac40a7-60bd-4116-b463-adf3178b9cea,René Mrosek,Shell,E. Litfaß Str.,2,19246,Zarrentin,53.54582,10.90886,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e1a15081-24d5-9107-e040-0b0a3dfe563c,0.6216216216216216,e1a15081-24d5-9107-e040-0b0a3dfe563c,"Braunschweig, Hauptstr. 1",HEM,Hauptstr.,1,38110,Braunschweig,52.31823888,10.51527777,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e1a15081-2594-9107-e040-0b0a3dfe563c,0.8125,e1a15081-2594-9107-e040-0b0a3dfe563c,"Hannover, Rendsburger Str. 1",HEM,Rendsburger Str.,1,30659,Hannover,52.419116,9.832593,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
8e651442-f9b3-4e78-b39a-125b468e8b23,0.7407407407407407,8e651442-f9b3-4e78-b39a-125b468e8b23,TS Kleinmaischeid,A Energie,Hauptstraße,11,56271,Kleinmaischeid,50.509734,7.60359,2022-04-26T22:01:18.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
4ae9813f-d872-4573-9249-c9cea66fcdff,0.7916666666666666,4ae9813f-d872-4573-9249-c9cea66fcdff,Raiffeisen Rhein-Ahr-Eifel Handelsgesellschaft mbH,Raiffeisen,Boschstraße,2-4,53359,Rheinbach,50.63291,6.959217,2014-03-18T16:45:31.000+01:00,{}
dfe3bd39-83cd-43b9-8628-f09896331b19,0.75,dfe3bd39-83cd-43b9-8628-f09896331b19,Esso Station,ESSO,Esslinger Str. 136,"",70734,Fellbach,48.804526,9.268948,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
05bb3a57-8f0b-4999-9401-010893042d17,1.0,05bb3a57-8f0b-4999-9401-010893042d17,Michael Breitkopf,Westfalen,Elberfelder Str.,148,42477,Radevormwald,51.20225,7.32591,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
2e86ef22-c9b9-4fda-835d-8c5dde66ed0d,0.8095238095238095,2e86ef22-c9b9-4fda-835d-8c5dde66ed0d,Esso Station,ESSO,Lindauer Str. 12,"",88079,Kressbronn,47.592596,9.602572,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
fe4f96fc-0a0d-4bc2-910b-9ba4ba763360,0.9047619047619048,fe4f96fc-0a0d-4bc2-910b-9ba4ba763360,Esso Tankstelle,ESSO,TANNER STR. 21,"",36115,EHRENBERG,50.503679,10.007741,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
4cdc6610-70a9-409c-a6b4-492c846e9679,0.8461538461538461,4cdc6610-70a9-409c-a6b4-492c846e9679,Esso Tankstelle,ESSO,MEERSBURGER STR. 1,"",88690,UHLDINGEN-MUEHLHOFEN,47.723761,9.234697,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
36a1fa9a-8433-408d-bcdd-c64b4f01896a,0.9259259259259259,36a1fa9a-8433-408d-bcdd-c64b4f01896a,Esso Tankstelle,ESSO,DUERRHEIMER STR. 28,"",78166,DONAUESCHINGEN,47.958398,8.502405,2014-03-18T16:45:31.000+01:00,{}
c7ad22be-d7f0-4c7a-b8a9-d90c128563f2,0.9555555555555556,c7ad22be-d7f0-4c7a-b8a9-d90c128563f2,Esso Tankstelle,ESSO,IM WERT 8 (AN DER B27),"",74831,GUNDELSHEIM,49.279383,9.156686,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
04654362-f744-4c2d-a3b8-c13123057a1b,0.7777777777777778,04654362-f744-4c2d-a3b8-c13123057a1b,BFT - Tankstelle,P&K Tank-und DL GmbH,Stadtilmer Str.,100,99310,Arnstadt,50.8302568,10.9704453,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
c0218ac0-4802-4b8c-a3cb-2b1cc43308fc,0.7,c0218ac0-4802-4b8c-a3cb-2b1cc43308fc,TotalEnergies Kreuztal,TotalEnergies,Hagener Str.,237,57223,Kreuztal,50.988082,7.959252,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
4ca0f011-2d22-4ff6-832e-cee46038aaa2,0.7741935483870968,4ca0f011-2d22-4ff6-832e-cee46038aaa2,Sprint Meißen Kurt-Hein-Str.,Sprint,Kurt-Hein-Str.,32,01662,Meißen,51.161785,13.488886,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
005056ba-7cb6-1ed2-bceb-78e1f2f9ad26,0.6170212765957447,005056ba-7cb6-1ed2-bceb-78e1f2f9ad26,star Tankstelle,STAR,Kaiser-Friedrich-Straße,164,47167,Duisburg,51.508621,6.777658,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 08:00\"\""
005056ba-7cb6-1ed2-bceb-9c1c42144d3c,0.5555555555555556,005056ba-7cb6-1ed2-bceb-9c1c42144d3c,star Tankstelle,STAR,Helmut-Kohl-Straße,82,06842,Dessau,51.812072,12.244118,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 05:00\"\""
005056ba-7cb6-1ed2-bceb-a75571bd0d41,0.6744186046511628,005056ba-7cb6-1ed2-bceb-a75571bd0d41,star Tankstelle,STAR,Brühler Straße,274,50968,Köln,50.898493,6.951905,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056a9-779e-1ed8-b8a0-0d30791118b3,0.9,005056a9-779e-1ed8-b8a0-0d30791118b3,star Tankstelle,STAR,Meilbrück,2,54636,Meckel-Meilbrück,49.904204,6.541799,2018-11-12T23:30:07.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
51d4b4d4-a095-1aa0-e100-80009459e03a,0.7045454545454546,51d4b4d4-a095-1aa0-e100-80009459e03a,JET BERLIN BUCKOWER CHAUSSEE 36-42,JET,BUCKOWER CHAUSSEE,36-42,12277,BERLIN,52.41218,13.3877,2014-03-18T16:45:31.000+01:00,{}
51d4b713-a095-1aa0-e100-80009459e03a,0.9259259259259259,51d4b713-a095-1aa0-e100-80009459e03a,JET KIEL WERFTSTRASSE 245,JET,WERFTSTRASSE,245,24143,KIEL,54.30823,10.13888,2014-03-18T16:45:31.000+01:00,{}
bdff77c4-fe47-4357-99a8-675c1ee5faf3,0.6875,bdff77c4-fe47-4357-99a8-675c1ee5faf3,Famila-Tank Langenhagen,famila tank,Hans-Böckler-Straße,60,30851,Langenhagen,52.430209,9.716425,2019-08-06T23:30:06.000+02:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 08:00\"\""
4b85efa1-44d9-42f5-83d0-61745f958d11,0.8888888888888888,4b85efa1-44d9-42f5-83d0-61745f958d11,"Eberhardt, Hardeckstraße, Karlsruhe",,Hardeckstraße,16,76185,Karlsruhe,48.996495,8.360072,2014-03-18T16:45:31.000+01:00,{}
f2c10933-2b8f-467a-9a91-633a26573217,0.6956521739130435,f2c10933-2b8f-467a-9a91-633a26573217,FIP-Ibbenbüren,Fip Tankcenter Laggenbeck,Fuggerstraße,4,49479,Ibbenbüren-Laggenbeck,52.262231331544,7.7727286600477,2014-03-18T16:45:31.000+01:00,{}
1d7ce182-2ce3-44b9-bf72-53be8ac0c1f1,0.9,1d7ce182-2ce3-44b9-bf72-53be8ac0c1f1,Hamm Hafenstraße(CLASSIC ),CLASSIC,Hafenstr.,2,59065,Hamm,51.6831,7.8134,2018-12-21T23:30:07.000+01:00,{}
7b61ee1e-8777-4d7a-b1e7-3ee0e0e9bd55,0.9655172413793104,7b61ee1e-8777-4d7a-b1e7-3ee0e0e9bd55,TotalEnergies Bonn,TotalEnergies,Ubierstr.,8,53173,Bonn,50.694457,7.161843,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
9ae37a59-6f3f-4a8d-6c4d-f693f79382ed,0.84375,9ae37a59-6f3f-4a8d-6c4d-f693f79382ed,Meppen,SCORE,Fürstenbergstraße,7,49716,Meppen,52.682518,7.296458,2021-12-15T00:01:18.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
598ccedf-0ff8-4199-a9ad-d4660d10bc15,0.6086956521739131,598ccedf-0ff8-4199-a9ad-d4660d10bc15,AVIA Tankstelle,AVIA,Hauptstraße,84,85579,Neubiberg,48.074660366291,11.677498473012,2022-07-16T00:01:18.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
aab5b54d-25be-4078-9012-bffb8e8c5d6d,0.9459459459459459,aab5b54d-25be-4078-9012-bffb8e8c5d6d,Tankstelle Donautal,Tankstelle Donautal,Bahnhofstr.,91,78567,Fridingen,48.025577545166,8.9347333908081,2014-03-18T16:45:31.000+01:00,{}
f58624a1-f500-473f-9019-2a050aabaeb2,0.7777777777777778,f58624a1-f500-473f-9019-2a050aabaeb2,Shell Leinfelden-Echterdingen Stuttgarter Str 6,Shell,Stuttgarter Str,6,70771,Leinfelden-Echterdingen,48.694023,9.138979,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
dbc2d764-3330-400e-a0b6-b8ca113149e5,0.8695652173913043,dbc2d764-3330-400e-a0b6-b8ca113149e5,Shell Diez Wilhelmstr. 58 A,Shell,Wilhelmstr.,58 A,65582,Diez,50.369627,8.018524,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
e1b00c10-6f22-4d65-bc5a-3a7aff06ecbb,0.8157894736842105,e1b00c10-6f22-4d65-bc5a-3a7aff06ecbb,Shell Herne Herner Str. 76,Shell,Herner Str.,76,44652,Herne,51.53785,7.178255,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
6d2bfa67-3417-4516-9a6e-417bab2ced82,0.6829268292682927,6d2bfa67-3417-4516-9a6e-417bab2ced82,Aral Tankstelle,ARAL,Friedrich-Ebert-Straße,14,45659,Recklinghausen,51.602707,7.185095,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
e46b62de-01d5-4bdd-ae67-27c0f08c85e9,0.9393939393939394,e46b62de-01d5-4bdd-ae67-27c0f08c85e9,Aral Tankstelle,ARAL,Alleestraße,18,56410,Montabaur,50.44011,7.830385,2014-03-18T16:45:31.000+01:00,{}
8f9cc8c1-b276-4a45-a559-410148f9f63b,0.8275862068965517,8f9cc8c1-b276-4a45-a559-410148f9f63b,Aral Tankstelle,ARAL,Chemnitzer Straße,34,09456,Annaberg-Buchholz,50.591125,13.011043,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
635b10ae-099b-4c06-b6ea-4b24f47330fc,1.0,635b10ae-099b-4c06-b6ea-4b24f47330fc,Aral Tankstelle,ARAL,Camburger Straße,64,07743,Jena,50.94256,11.597068,2014-03-18T16:45:31.000+01:00,{}
fdca8d3a-c7e7-4fe1-ad17-27772aab7d62,0.6060606060606061,fdca8d3a-c7e7-4fe1-ad17-27772aab7d62,Aral Tankstelle,ARAL,Moosbronner Straße,37,76275,Ettlingen OT Schöllb,48.89499,8.420843,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
354e9e7c-ae19-4682-8490-6c81807fed5b,0.8387096774193549,354e9e7c-ae19-4682-8490-6c81807fed5b,Aral Tankstelle,ARAL,Herdweg,52,74523,Schwäbisch Hall,49.09328,9.838456,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
3a17dbe1-4a87-437a-bd1b-ce0734b02daf,0.7954545454545454,3a17dbe1-4a87-437a-bd1b-ce0734b02daf,Aral Tankstelle,ARAL,Neefestraße,145,09116,Chemnitz,50.81645,12.88299,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
810b5358-319a-4162-8d09-bf7151617688,0.8888888888888888,810b5358-319a-4162-8d09-bf7151617688,ENI,AGIP ENI,Salzburger Straße,1 b,83278,Traunstein,47.8704,12.65816,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
cd76d303-7e72-4fc8-bbaf-04328901c322,0.7,cd76d303-7e72-4fc8-bbaf-04328901c322,Shell Muenchen Moosacher Str. 25,Shell,Moosacher Str.,25,80809,Muenchen,48.186541,11.561132,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
7b7bc0f9-1fa7-431f-8725-8c239d8e15ed,0.5714285714285714,7b7bc0f9-1fa7-431f-8725-8c239d8e15ed,Dieter Körner,Esso,Hauptstr.,2,97950,Großrinderfeld,49.6627,9.7306,2014-03-18T16:45:31.000+01:00,{}
fc7c9c43-bb74-4578-9407-b43edf28dcea,1.0,fc7c9c43-bb74-4578-9407-b43edf28dcea,ED Tankstelle Laub Inh. Sonja Schares,ED,Rittersdorfer Straße,32,54634,Bitburg,49.980099,6.519825,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
1f65ab7e-626d-43b8-9d47-46229af0808c,0.8333333333333334,1f65ab7e-626d-43b8-9d47-46229af0808c,Autohaus Sydow GmbH,ED,Saarbrücker Straße,67,67742,Lauterecken,49.650162,7.585614,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
1f24686e-5700-43b0-9818-e7d9f000a9c2,1.0,1f24686e-5700-43b0-9818-e7d9f000a9c2,BK-Tankstelle Anton Eschbaumer,BK,Ismaninger Straße,13,85452,Moosinning,48.2755403,11.8340659,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
4a560d91-c170-4ac6-9c14-2c1305fdb388,0.7857142857142857,4a560d91-c170-4ac6-9c14-2c1305fdb388,Calpam Express Ober-Ramstadt,Calpam Express Ober-Ramstadt,Nieder-Ramstaedter Str,61,64372,Oberramstadt,49.830631256104,8.7378435134888,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
1ffb14eb-b964-42f4-b1cb-1ec5970f96d0,0.4,1ffb14eb-b964-42f4-b1cb-1ec5970f96d0,Heinrich Albers OHG,,Mühlenstr.,77,26441,Jever,53.566008,7.91278,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:30\"\""
4cf80226-7fb2-452b-4be1-08e62e9aeb24,0.8157894736842105,4cf80226-7fb2-452b-4be1-08e62e9aeb24,Aurich II,SCORE,Oldersumer Str.,82,26605,Aurich,53.463533,7.463036,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
991b4ada-bc67-4c0c-b80a-6b81460f653d,0.9705882352941176,991b4ada-bc67-4c0c-b80a-6b81460f653d,Elan Eisleben,ELAN,Kasseler Str.,49,06295,Eisleben,51.524881,11.527835,2014-03-18T16:45:31.000+01:00,{}
41b00732-5e42-4406-a2dd-c0e2e2c341f1,0.8709677419354839,41b00732-5e42-4406-a2dd-c0e2e2c341f1,TotalEnergies Augsburg,TotalEnergies,Donauwoerther Str.,102,86154,Augsburg,48.389149,10.881633,2014-03-18T16:45:31.000+01:00,{}
b2bb33e2-14a2-438d-a63a-2f47672a45d9,0.8095238095238095,b2bb33e2-14a2-438d-a63a-2f47672a45d9,team Tankautomat Neubrandenburg,team,Ihlenfelder Str.,138,17034,Neubrandenburg,53.576254,13.298628,2014-03-18T16:45:31.000+01:00,{}
80f6a07f-8d38-4de0-9984-84222d90eb6c,0.7659574468085106,80f6a07f-8d38-4de0-9984-84222d90eb6c,André Gohert-Pawletta,NORDOEL,Eutiner Straße,29,23795,Bad Segeberg,53.9481,10.30893,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
2a12f47a-b9f6-47f9-a7a9-559001dd1336,0.96,2a12f47a-b9f6-47f9-a7a9-559001dd1336,OIL! Tankstelle Bremerhaven,OIL!,Schiffdorfer Chaussee 201,,27574,Bremerhaven,53.5303,8.62921,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
227ffad8-8a5e-43c9-8528-c68f0e05f425,0.8717948717948718,227ffad8-8a5e-43c9-8528-c68f0e05f425,Strelapark Tank,Strelapark Tank,Grünhufer Bogen,11-14,18437,Stralsund,54.320424,13.047691,2014-03-18T16:45:31.000+01:00,{}
5cc71122-403e-4a55-89d8-f357a874b3cf,0.7333333333333333,5cc71122-403e-4a55-89d8-f357a874b3cf,Shell Limbach-Oberfrohna Straße des Friedens 4,Shell,Straße des Friedens,4,09212,Limbach-Oberfrohna,50.859884,12.75996,2014-03-18T16:45:31.000+01:00,{}
